Month,Day,Hour,Grid_Price,Aggregator_Price,Household_Demand,SoC,Car_Available
10,29,8,0.4,0.3,6.87,,0
10,29,9,0.39,0.32,0.0,,0
10,29,10,0.26,0.21,0.0,0.3975,1
10,29,11,0.34,0.26,0.0,,1
10,29,12,0.34,0.24,0.0,,1
10,29,13,0.29,0.22,0.0,,0
10,29,14,0.3,0.22,0.0,,0
10,29,15,0.34,0.27,0.0,0.7076,1
10,29,16,0.28,0.21,2.74,,0
10,29,17,0.32,0.23,19.25,,0
10,29,18,0.46,0.42,10.38,0.3508,1
10,29,19,0.46,0.4,23.2,,1
10,29,20,0.44,0.42,6.77,,1
10,29,21,0.45,0.42,23.47,,1
10,29,22,0.19,0.17,7.86,,0
10,29,23,0.19,0.16,20.65,0.5173,1
10,30,0,0.18,0.17,0.0,,1
10,30,1,0.25,0.24,0.0,,1
10,30,2,0.17,0.15,0.0,,0
10,30,3,0.16,0.15,0.0,,0
10,30,4,0.17,0.15,0.0,0.2734,1
10,30,5,0.24,0.21,0.0,,1
10,30,6,0.21,0.2,9.97,,0
10,30,7,0.44,0.41,14.0,0.2204,1
10,30,8,0.42,0.34,23.0,,0
10,30,9,0.42,0.31,0.0,,0
10,30,10,0.33,0.28,0.0,,0
10,30,11,0.26,0.19,0.0,0.1802,1
10,30,12,0.25,0.18,0.0,,0
10,30,13,0.3,0.23,0.0,0.5853,1
10,30,14,0.29,0.22,0.0,,0
10,30,15,0.28,0.2,0.0,,0
10,30,16,0.33,0.25,0.0,,0
10,30,17,0.32,0.23,8.03,,0
10,30,18,0.43,0.38,21.21,0.2404,1
10,30,19,0.49,0.45,22.57,,1
10,30,20,0.37,0.32,19.23,,1
10,30,21,0.38,0.33,12.45,,0
10,30,22,0.15,0.14,16.42,0.7279,1
10,30,23,0.2,0.19,10.86,,1
10,31,0,0.22,0.2,22.55,,0
10,31,1,0.17,0.16,24.07,0.5938,1
10,31,2,0.21,0.19,26.53,,1
10,31,3,0.23,0.21,27.07,,0
10,31,4,0.18,0.16,18.03,0.5542,1
10,31,5,0.25,0.22,19.72,,1
10,31,6,0.17,0.15,20.38,,1
10,31,7,0.38,0.32,23.56,,0
10,31,8,0.49,0.35,24.08,0.8149,1
10,31,9,0.37,0.29,0.0,,0
10,31,10,0.35,0.25,16.15,,0
10,31,11,0.31,0.24,24.33,,0
10,31,12,0.35,0.27,20.89,,0
10,31,13,0.28,0.21,0.0,,0
10,31,14,0.32,0.24,26.65,,0
10,31,15,0.34,0.24,25.27,,0
10,31,16,0.32,0.27,23.07,,0
10,31,17,0.33,0.23,20.63,,0
10,31,18,0.37,0.32,16.84,0.7041,1
10,31,19,0.49,0.46,22.84,,1
10,31,20,0.43,0.38,22.08,,1
10,31,21,0.37,0.34,24.54,,1
10,31,22,0.24,0.21,23.47,,1
10,31,23,0.21,0.19,20.29,,0
11,1,0,0.24,0.23,0.0,0.3823,1
11,1,1,0.23,0.22,0.0,,1
11,1,2,0.18,0.16,0.0,,1
11,1,3,0.2,0.18,0.0,,1
11,1,4,0.18,0.17,0.0,,1
11,1,5,0.22,0.21,5.86,,1
11,1,6,0.15,0.13,19.06,,1
11,1,7,0.47,0.41,5.94,,1
11,1,8,0.47,0.35,0.0,,0
11,1,9,0.41,0.3,0.0,,0
11,1,10,0.3,0.24,0.0,,0
11,1,11,0.33,0.26,0.0,,0
11,1,12,0.27,0.2,0.0,,0
11,1,13,0.34,0.24,5.31,,0
11,1,14,0.34,0.25,6.71,,0
11,1,15,0.3,0.24,0.0,0.7767,1
11,1,16,0.32,0.25,0.0,,0
11,1,17,0.25,0.19,19.85,,0
11,1,18,0.49,0.45,8.89,0.5222,1
11,1,19,0.39,0.34,14.52,,0
11,1,20,0.42,0.39,7.56,0.6551,1
11,1,21,0.44,0.39,22.5,,1
11,1,22,0.23,0.22,14.1,,1
11,1,23,0.18,0.16,23.82,,1
11,2,0,0.23,0.2,0.0,,0
11,2,1,0.17,0.16,0.0,0.2592,1
11,2,2,0.22,0.2,0.0,,1
11,2,3,0.22,0.21,0.0,,1
11,2,4,0.23,0.2,0.0,,1
11,2,5,0.23,0.21,0.0,,1
11,2,6,0.24,0.21,12.28,,1
11,2,7,0.45,0.41,17.98,,1
11,2,8,0.43,0.35,17.92,,0
11,2,9,0.4,0.29,3.06,,0
11,2,10,0.27,0.2,0.0,0.5162,1
11,2,11,0.26,0.2,0.0,,0
11,2,12,0.26,0.21,0.0,,0
11,2,13,0.27,0.2,0.0,,0
11,2,14,0.31,0.25,0.0,,0
11,2,15,0.27,0.23,0.0,0.694,1
11,2,16,0.27,0.21,0.0,,1
11,2,17,0.31,0.24,19.16,,0
11,2,18,0.4,0.38,16.84,0.647,1
11,2,19,0.36,0.33,11.48,,1
11,2,20,0.44,0.38,23.6,,1
11,2,21,0.38,0.34,16.13,,1
11,2,22,0.16,0.14,18.66,,0
11,2,23,0.2,0.18,12.4,,0
11,3,0,0.2,0.17,9.69,0.1815,1
11,3,1,0.16,0.14,0.0,,1
11,3,2,0.15,0.14,0.0,,1
11,3,3,0.18,0.17,0.0,,1
11,3,4,0.25,0.23,0.0,,1
11,3,5,0.24,0.22,0.0,,1
11,3,6,0.21,0.2,12.26,,1
11,3,7,0.49,0.44,11.78,,1
11,3,8,0.47,0.37,20.3,,0
11,3,9,0.44,0.35,0.0,,0
11,3,10,0.29,0.22,0.0,,0
11,3,11,0.25,0.19,0.0,,0
11,3,12,0.29,0.22,0.0,,0
11,3,13,0.3,0.25,0.0,0.754,1
11,3,14,0.27,0.2,0.0,,0
11,3,15,0.34,0.25,0.0,,0
11,3,16,0.31,0.25,0.0,0.3291,1
11,3,17,0.33,0.23,20.99,,0
11,3,18,0.45,0.42,5.29,0.4871,1
11,3,19,0.46,0.43,17.87,,1
11,3,20,0.42,0.38,18.99,,1
11,3,21,0.48,0.41,23.96,,1
11,3,22,0.24,0.21,18.5,,1
11,3,23,0.18,0.16,5.24,,0
11,4,0,0.18,0.17,0.0,,0
11,4,1,0.16,0.15,0.0,,0
11,4,2,0.22,0.19,7.66,0.4128,1
11,4,3,0.19,0.17,0.0,,1
11,4,4,0.23,0.22,0.0,,1
11,4,5,0.15,0.13,8.03,,1
11,4,6,0.25,0.23,17.62,,1
11,4,7,0.45,0.42,17.17,,1
11,4,8,0.48,0.38,14.69,,0
11,4,9,0.37,0.29,0.0,,0
11,4,10,0.32,0.26,0.0,0.6245,1
11,4,11,0.26,0.21,0.0,,0
11,4,12,0.3,0.25,0.0,,0
11,4,13,0.3,0.25,8.18,,0
11,4,14,0.34,0.28,0.0,0.7036,1
11,4,15,0.25,0.18,7.14,,1
11,4,16,0.34,0.26,0.0,,1
11,4,17,0.3,0.23,21.66,,1
11,4,18,0.35,0.33,7.62,,1
11,4,19,0.47,0.44,22.86,,0
11,4,20,0.39,0.35,19.98,,0
11,4,21,0.42,0.38,19.24,0.2684,1
11,4,22,0.2,0.18,11.99,,1
11,4,23,0.2,0.18,15.58,,1
11,5,0,0.2,0.18,0.0,,0
11,5,1,0.22,0.21,0.0,0.723,1
11,5,2,0.18,0.16,0.0,,0
11,5,3,0.15,0.13,0.0,0.5241,1
11,5,4,0.17,0.15,0.0,,1
11,5,5,0.15,0.13,0.0,,1
11,5,6,0.22,0.19,9.32,,1
11,5,7,0.48,0.41,12.36,,1
11,5,8,0.45,0.32,7.07,,0
11,5,9,0.45,0.36,0.0,,0
11,5,10,0.26,0.2,0.0,,0
11,5,11,0.25,0.2,4.41,,0
11,5,12,0.34,0.26,0.0,,0
11,5,13,0.33,0.26,0.0,0.471,1
11,5,14,0.32,0.23,0.0,,0
11,5,15,0.3,0.23,0.0,,0
11,5,16,0.3,0.23,0.0,,0
11,5,17,0.31,0.26,14.96,,0
11,5,18,0.48,0.43,10.37,0.4261,1
11,5,19,0.46,0.41,10.78,,1
11,5,20,0.38,0.33,17.33,,0
11,5,21,0.46,0.4,20.41,0.5187,1
11,5,22,0.17,0.15,5.39,,1
11,5,23,0.19,0.18,20.84,,1
11,6,0,0.24,0.21,0.0,,1
11,6,1,0.18,0.16,0.0,,1
11,6,2,0.23,0.21,0.0,,1
11,6,3,0.18,0.17,6.12,,1
11,6,4,0.24,0.21,0.0,,1
11,6,5,0.23,0.2,0.0,,1
11,6,6,0.17,0.15,22.03,,1
11,6,7,0.44,0.41,14.08,,1
11,6,8,0.46,0.34,5.64,,1
11,6,9,0.42,0.35,0.0,,0
11,6,10,0.31,0.23,0.0,,0
11,6,11,0.27,0.22,0.0,,0
11,6,12,0.28,0.2,0.0,,0
11,6,13,0.32,0.23,0.0,,0
11,6,14,0.28,0.22,0.0,0.1858,1
11,6,15,0.28,0.21,0.0,,0
11,6,16,0.29,0.22,0.0,0.4118,1
11,6,17,0.27,0.2,22.5,,0
11,6,18,0.48,0.41,18.91,0.1854,1
11,6,19,0.36,0.34,10.04,,1
11,6,20,0.38,0.33,20.05,,1
11,6,21,0.42,0.39,12.8,,1
11,6,22,0.23,0.21,11.49,,0
11,6,23,0.19,0.16,18.62,,0
11,7,0,0.16,0.14,28.11,,0
11,7,1,0.22,0.19,27.21,,0
11,7,2,0.23,0.22,19.64,,0
11,7,3,0.16,0.15,23.73,,0
11,7,4,0.25,0.24,19.87,0.7365,1
11,7,5,0.21,0.2,25.02,,1
11,7,6,0.23,0.21,19.5,,0
11,7,7,0.36,0.32,22.16,0.2783,1
11,7,8,0.36,0.26,20.09,,0
11,7,9,0.4,0.33,0.0,,0
11,7,10,0.31,0.24,24.96,,0
11,7,11,0.34,0.26,17.62,,0
11,7,12,0.26,0.19,19.37,,0
11,7,13,0.33,0.25,23.04,,0
11,7,14,0.27,0.19,20.35,,0
11,7,15,0.32,0.25,22.86,,0
11,7,16,0.31,0.25,23.75,,0
11,7,17,0.31,0.26,21.76,,0
11,7,18,0.38,0.34,25.71,0.5445,1
11,7,19,0.4,0.36,26.77,,1
11,7,20,0.45,0.39,23.89,,1
11,7,21,0.36,0.31,28.88,,1
11,7,22,0.2,0.18,20.01,,1
11,7,23,0.21,0.18,24.6,,1
11,8,0,0.19,0.17,16.42,,1
11,8,1,0.22,0.2,18.33,,1
11,8,2,0.17,0.15,27.02,,1
11,8,3,0.2,0.18,0.0,,0
11,8,4,0.19,0.17,29.45,,0
11,8,5,0.18,0.15,20.91,0.7961,1
11,8,6,0.23,0.22,26.25,,1
11,8,7,0.39,0.37,13.67,,1
11,8,8,0.41,0.33,19.99,,0
11,8,9,0.46,0.39,26.41,0.5172,1
11,8,10,0.26,0.19,0.0,,0
11,8,11,0.3,0.25,23.52,,0
11,8,12,0.27,0.21,29.8,,0
11,8,13,0.26,0.19,20.74,,0
11,8,14,0.29,0.22,20.88,,0
11,8,15,0.34,0.27,20.11,0.7617,1
11,8,16,0.25,0.18,17.1,,1
11,8,17,0.28,0.2,24.58,,0
11,8,18,0.46,0.4,22.57,0.8269,1
11,8,19,0.4,0.35,18.95,,1
11,8,20,0.43,0.39,17.34,,1
11,8,21,0.42,0.37,23.29,,1
11,8,22,0.19,0.18,26.98,,0
11,8,23,0.2,0.17,20.48,0.3439,1
11,9,0,0.19,0.17,29.09,,1
11,9,1,0.2,0.19,0.0,,1
11,9,2,0.19,0.17,0.0,,1
11,9,3,0.21,0.19,20.16,,1
11,9,4,0.17,0.15,24.15,,1
11,9,5,0.18,0.17,15.88,,0
11,9,6,0.25,0.24,23.67,,0
11,9,7,0.43,0.39,17.26,0.8242,1
11,9,8,0.36,0.3,24.43,,0
11,9,9,0.4,0.34,24.9,,0
11,9,10,0.28,0.22,23.21,,0
11,9,11,0.29,0.22,21.01,,0
11,9,12,0.33,0.24,23.91,0.3015,1
11,9,13,0.33,0.25,24.05,,0
11,9,14,0.28,0.21,19.92,,0
11,9,15,0.3,0.25,21.29,,0
11,9,16,0.32,0.24,16.77,,0
11,9,17,0.31,0.24,15.03,,0
11,9,18,0.43,0.4,25.77,0.7613,1
11,9,19,0.46,0.42,24.24,,1
11,9,20,0.5,0.44,6.18,,0
11,9,21,0.44,0.42,29.98,,0
11,9,22,0.2,0.19,25.99,,0
11,9,23,0.25,0.23,19.36,0.3301,1
11,10,0,0.18,0.16,0.0,,1
11,10,1,0.16,0.14,0.0,,1
11,10,2,0.19,0.18,0.0,,0
11,10,3,0.19,0.18,0.0,0.4636,1
11,10,4,0.24,0.22,0.0,,1
11,10,5,0.16,0.14,0.0,,1
11,10,6,0.23,0.2,11.22,,1
11,10,7,0.35,0.32,6.96,,0
11,10,8,0.46,0.38,22.37,0.1653,1
11,10,9,0.44,0.33,0.0,,0
11,10,10,0.28,0.22,0.0,,0
11,10,11,0.34,0.26,0.0,,0
11,10,12,0.27,0.22,0.0,0.2476,1
11,10,13,0.32,0.26,0.0,,0
11,10,14,0.29,0.22,0.0,,0
11,10,15,0.25,0.18,0.0,,0
11,10,16,0.27,0.22,0.0,,0
11,10,17,0.25,0.19,16.66,,0
11,10,18,0.36,0.34,20.94,0.1759,1
11,10,19,0.37,0.35,12.08,,0
11,10,20,0.47,0.44,21.25,0.2043,1
11,10,21,0.44,0.39,0.0,,0
11,10,22,0.2,0.18,14.68,0.4795,1
11,10,23,0.2,0.18,22.2,,1
11,11,0,0.19,0.17,0.0,,1
11,11,1,0.19,0.17,0.0,,1
11,11,2,0.22,0.19,0.0,,1
11,11,3,0.15,0.14,6.75,,1
11,11,4,0.15,0.13,0.0,,0
11,11,5,0.23,0.2,0.0,0.5582,1
11,11,6,0.21,0.18,24.49,,1
11,11,7,0.44,0.4,17.06,,1
11,11,8,0.49,0.38,17.63,,0
11,11,9,0.49,0.39,0.0,,0
11,11,10,0.25,0.19,5.69,,0
11,11,11,0.26,0.2,0.0,,0
11,11,12,0.33,0.28,0.0,,0
11,11,13,0.33,0.28,0.0,,0
11,11,14,0.26,0.2,0.0,,0
11,11,15,0.31,0.23,0.0,0.8561,1
11,11,16,0.27,0.19,0.0,,0
11,11,17,0.26,0.21,7.82,,0
11,11,18,0.39,0.35,21.23,,0
11,11,19,0.4,0.36,12.55,0.5135,1
11,11,20,0.48,0.45,5.51,,0
11,11,21,0.5,0.45,6.37,0.9123,1
11,11,22,0.24,0.2,21.63,,0
11,11,23,0.16,0.14,23.84,,0
11,12,0,0.22,0.19,0.0,,0
11,12,1,0.22,0.19,0.0,0.3576,1
11,12,2,0.19,0.17,0.0,,0
11,12,3,0.19,0.17,0.0,0.7784,1
11,12,4,0.16,0.15,4.97,,1
11,12,5,0.25,0.22,0.0,,0
11,12,6,0.19,0.17,12.5,,0
11,12,7,0.37,0.33,21.87,0.5385,1
11,12,8,0.44,0.33,7.46,,0
11,12,9,0.41,0.33,0.0,0.3358,1
11,12,10,0.35,0.25,0.0,,0
11,12,11,0.31,0.24,5.11,,0
11,12,12,0.25,0.19,0.0,,0
11,12,13,0.35,0.29,0.0,,0
11,12,14,0.26,0.19,0.0,,0
11,12,15,0.29,0.24,0.0,,0
11,12,16,0.31,0.26,0.0,,0
11,12,17,0.29,0.24,0.0,,0
11,12,18,0.48,0.44,20.59,0.4006,1
11,12,19,0.45,0.39,0.0,,1
11,12,20,0.44,0.38,0.0,,0
11,12,21,0.41,0.35,12.83,,0
11,12,22,0.16,0.14,11.57,0.2665,1
11,12,23,0.17,0.15,17.04,,1
11,13,0,0.18,0.16,8.36,,0
11,13,1,0.17,0.16,0.0,0.6699,1
11,13,2,0.19,0.18,0.0,,1
11,13,3,0.23,0.2,0.0,,0
11,13,4,0.18,0.16,8.47,0.8972,1
11,13,5,0.25,0.22,0.0,,1
11,13,6,0.18,0.17,17.27,,0
11,13,7,0.43,0.39,19.25,0.7427,1
11,13,8,0.41,0.3,20.44,,1
11,13,9,0.41,0.3,0.0,,0
11,13,10,0.31,0.25,0.0,,0
11,13,11,0.32,0.25,0.0,0.6462,1
11,13,12,0.3,0.22,0.0,,0
11,13,13,0.3,0.25,7.09,,0
11,13,14,0.3,0.23,0.0,,0
11,13,15,0.25,0.19,8.52,,0
11,13,16,0.28,0.24,0.0,,0
11,13,17,0.26,0.22,6.01,0.3826,1
11,13,18,0.4,0.38,11.12,,1
11,13,19,0.41,0.35,15.88,,1
11,13,20,0.48,0.46,23.68,,1
11,13,21,0.41,0.36,17.65,,1
11,13,22,0.16,0.14,15.75,,1
11,13,23,0.17,0.15,24.31,,0
11,14,0,0.21,0.2,0.0,0.4289,1
11,14,1,0.15,0.13,0.0,,1
11,14,2,0.18,0.17,2.58,,1
11,14,3,0.21,0.19,0.0,,1
11,14,4,0.2,0.18,0.0,,1
11,14,5,0.16,0.14,0.0,,0
11,14,6,0.2,0.18,13.69,,0
11,14,7,0.38,0.34,11.31,,0
11,14,8,0.48,0.35,5.6,0.4405,1
11,14,9,0.39,0.33,0.0,,1
11,14,10,0.35,0.28,0.0,,0
11,14,11,0.32,0.25,0.0,,0
11,14,12,0.3,0.22,6.33,,0
11,14,13,0.3,0.22,0.0,,0
11,14,14,0.25,0.21,2.25,,0
11,14,15,0.26,0.19,0.0,0.3949,1
11,14,16,0.35,0.29,0.0,,0
11,14,17,0.28,0.21,8.55,,0
11,14,18,0.49,0.45,12.59,,0
11,14,19,0.44,0.39,17.32,0.8055,1
11,14,20,0.45,0.4,10.16,,0
11,14,21,0.35,0.3,10.84,0.5518,1
11,14,22,0.2,0.18,9.32,,1
11,14,23,0.19,0.17,23.89,,1
11,15,0,0.16,0.15,0.0,,0
11,15,1,0.17,0.15,0.0,,0
11,15,2,0.16,0.15,11.27,0.6095,1
11,15,3,0.15,0.13,0.0,,1
11,15,4,0.17,0.15,0.0,,1
11,15,5,0.15,0.14,0.0,,1
11,15,6,0.22,0.2,19.11,,0
11,15,7,0.43,0.38,22.68,0.6798,1
11,15,8,0.43,0.35,6.55,,0
11,15,9,0.45,0.36,0.0,0.825,1
11,15,10,0.27,0.2,0.0,,0
11,15,11,0.26,0.22,0.0,,0
11,15,12,0.32,0.26,0.0,,0
11,15,13,0.29,0.24,0.0,0.2632,1
11,15,14,0.26,0.18,0.0,,0
11,15,15,0.26,0.22,0.0,,0
11,15,16,0.29,0.22,11.14,,0
11,15,17,0.3,0.21,6.78,,0
11,15,18,0.37,0.32,18.53,0.9415,1
11,15,19,0.39,0.34,24.01,,1
11,15,20,0.49,0.43,8.57,,1
11,15,21,0.47,0.41,15.76,,0
11,15,22,0.17,0.15,6.41,0.9164,1
11,15,23,0.19,0.17,21.2,,1
11,16,0,0.21,0.18,0.0,,0
11,16,1,0.24,0.23,0.0,0.7935,1
11,16,2,0.25,0.22,0.0,,1
11,16,3,0.19,0.17,0.0,,1
11,16,4,0.2,0.19,0.0,,1
11,16,5,0.19,0.17,4.17,,1
11,16,6,0.23,0.22,0.0,,1
11,16,7,0.46,0.42,0.0,,0
11,16,8,0.46,0.33,10.92,,0
11,16,9,0.43,0.35,0.0,,0
11,16,10,0.31,0.26,0.0,,0
11,16,11,0.27,0.21,0.0,0.4544,1
11,16,12,0.35,0.28,0.0,,0
11,16,13,0.28,0.2,0.0,,0
11,16,14,0.32,0.23,0.0,,0
11,16,15,0.28,0.2,0.0,0.9181,1
11,16,16,0.29,0.22,0.0,,1
11,16,17,0.3,0.25,17.25,,0
11,16,18,0.46,0.42,17.04,0.8998,1
11,16,19,0.49,0.44,6.07,,1
11,16,20,0.4,0.35,11.02,,1
11,16,21,0.41,0.37,18.74,,1
11,16,22,0.19,0.17,9.83,,0
11,16,23,0.22,0.2,20.13,0.2753,1
11,17,0,0.23,0.2,0.0,,1
11,17,1,0.19,0.17,6.14,,1
11,17,2,0.2,0.18,0.0,,0
11,17,3,0.22,0.19,0.0,0.7963,1
11,17,4,0.21,0.2,0.0,,1
11,17,5,0.23,0.2,7.54,,1
11,17,6,0.19,0.17,10.69,,1
11,17,7,0.41,0.38,10.11,,1
11,17,8,0.49,0.38,15.84,,1
11,17,9,0.41,0.34,0.0,,0
11,17,10,0.29,0.21,0.0,,0
11,17,11,0.3,0.23,11.31,,0
11,17,12,0.27,0.21,0.0,,0
11,17,13,0.29,0.24,0.0,,0
11,17,14,0.31,0.24,0.0,0.6198,1
11,17,15,0.3,0.24,0.0,,0
11,17,16,0.29,0.24,0.0,,0
11,17,17,0.3,0.23,9.01,,0
11,17,18,0.38,0.35,5.05,,0
11,17,19,0.4,0.35,17.09,0.1866,1
11,17,20,0.41,0.36,8.73,,0
11,17,21,0.38,0.34,8.45,,0
11,17,22,0.22,0.2,11.3,0.4763,1
11,17,23,0.2,0.18,9.65,,0
11,18,0,0.19,0.16,0.0,,0
11,18,1,0.16,0.14,0.0,0.3176,1
11,18,2,0.18,0.17,0.0,,0
11,18,3,0.21,0.2,0.0,0.4352,1
11,18,4,0.15,0.13,0.0,,0
11,18,5,0.22,0.2,0.0,0.7447,1
11,18,6,0.22,0.2,19.05,,0
11,18,7,0.44,0.4,9.66,0.5214,1
11,18,8,0.41,0.34,24.86,,0
11,18,9,0.4,0.33,0.0,,0
11,18,10,0.27,0.22,0.0,0.5414,1
11,18,11,0.27,0.21,0.0,,1
11,18,12,0.3,0.22,0.0,,1
11,18,13,0.29,0.2,0.0,,0
11,18,14,0.29,0.21,0.0,,0
11,18,15,0.32,0.24,0.0,,0
11,18,16,0.33,0.28,0.0,,0
11,18,17,0.33,0.24,8.38,,0
11,18,18,0.42,0.38,13.78,0.4565,1
11,18,19,0.43,0.37,14.88,,1
11,18,20,0.39,0.33,7.62,,0
11,18,21,0.47,0.4,6.88,0.5674,1
11,18,22,0.24,0.23,10.28,,1
11,18,23,0.24,0.22,14.48,,0
11,19,0,0.23,0.2,7.76,,0
11,19,1,0.16,0.15,0.0,0.2238,1
11,19,2,0.18,0.17,0.0,,1
11,19,3,0.16,0.14,0.0,,1
11,19,4,0.21,0.18,0.0,,1
11,19,5,0.22,0.2,0.0,,0
11,19,6,0.25,0.22,21.67,0.9017,1
11,19,7,0.49,0.43,8.61,,0
11,19,8,0.38,0.3,20.44,,0
11,19,9,0.49,0.39,0.0,0.6501,1
11,19,10,0.35,0.25,0.0,,1
11,19,11,0.28,0.23,0.0,,0
11,19,12,0.3,0.23,0.0,,0
11,19,13,0.25,0.19,0.0,,0
11,19,14,0.34,0.25,0.0,,0
11,19,15,0.26,0.2,0.0,,0
11,19,16,0.31,0.26,6.27,,0
11,19,17,0.32,0.23,10.37,,0
11,19,18,0.44,0.38,14.03,0.5414,1
11,19,19,0.5,0.44,24.89,,1
11,19,20,0.35,0.3,23.68,,1
11,19,21,0.42,0.39,14.73,,1
11,19,22,0.18,0.16,12.02,,0
11,19,23,0.19,0.17,14.15,0.2771,1
11,20,0,0.21,0.19,0.0,,1
11,20,1,0.18,0.16,0.0,,1
11,20,2,0.18,0.17,0.0,,1
11,20,3,0.15,0.14,0.0,,1
11,20,4,0.16,0.15,0.0,,1
11,20,5,0.15,0.13,0.0,,1
11,20,6,0.23,0.2,19.49,,1
11,20,7,0.42,0.37,18.39,,1
11,20,8,0.44,0.31,20.43,,0
11,20,9,0.48,0.34,0.0,,0
11,20,10,0.32,0.26,0.0,0.2592,1
11,20,11,0.26,0.2,0.0,,0
11,20,12,0.28,0.21,0.0,0.3184,1
11,20,13,0.29,0.23,7.38,,0
11,20,14,0.28,0.2,0.0,,0
11,20,15,0.29,0.23,0.0,,0
11,20,16,0.29,0.24,0.0,,0
11,20,17,0.33,0.28,18.36,,0
11,20,18,0.44,0.41,18.97,0.8054,1
11,20,19,0.45,0.4,8.46,,1
11,20,20,0.46,0.41,24.33,,1
11,20,21,0.45,0.38,0.0,,1
11,20,22,0.18,0.16,21.22,,0
11,20,23,0.2,0.17,20.1,0.9106,1
11,21,0,0.18,0.17,0.0,,1
11,21,1,0.24,0.23,0.0,,0
11,21,2,0.24,0.23,0.0,,0
11,21,3,0.23,0.21,10.36,0.5299,1
11,21,4,0.24,0.21,0.0,,0
11,21,5,0.19,0.17,5.3,0.248,1
11,21,6,0.24,0.21,9.38,,0
11,21,7,0.45,0.4,24.09,,0
11,21,8,0.47,0.34,11.37,,0
11,21,9,0.49,0.37,0.0,,0
11,21,10,0.3,0.21,0.0,0.1874,1
11,21,11,0.33,0.24,0.0,,0
11,21,12,0.32,0.26,0.0,0.8934,1
11,21,13,0.33,0.26,0.0,,0
11,21,14,0.27,0.2,11.83,,0
11,21,15,0.29,0.21,0.0,,0
11,21,16,0.27,0.2,0.0,0.5687,1
11,21,17,0.3,0.22,24.81,,1
11,21,18,0.47,0.4,10.23,,1
11,21,19,0.49,0.42,11.51,,0
11,21,20,0.5,0.43,21.2,0.5874,1
11,21,21,0.36,0.33,17.39,,1
11,21,22,0.25,0.23,22.99,,1
11,21,23,0.19,0.17,18.95,,1
11,22,0,0.19,0.17,0.0,,1
11,22,1,0.22,0.2,7.42,,1
11,22,2,0.18,0.15,0.0,,1
11,22,3,0.24,0.22,0.0,,1
11,22,4,0.19,0.17,0.0,,0
11,22,5,0.25,0.22,0.0,,0
11,22,6,0.16,0.14,17.34,,0
11,22,7,0.42,0.39,21.32,0.911,1
11,22,8,0.44,0.32,16.29,,0
11,22,9,0.5,0.39,0.0,,0
11,22,10,0.31,0.24,0.0,,0
11,22,11,0.33,0.25,0.0,,0
11,22,12,0.34,0.28,0.0,,0
11,22,13,0.27,0.21,0.0,,0
11,22,14,0.29,0.21,0.0,,0
11,22,15,0.29,0.22,4.78,,0
11,22,16,0.29,0.21,0.0,,0
11,22,17,0.28,0.23,14.0,,0
11,22,18,0.44,0.38,5.66,0.5647,1
11,22,19,0.45,0.4,15.76,,0
11,22,20,0.46,0.41,16.42,0.7967,1
11,22,21,0.36,0.34,8.44,,0
11,22,22,0.24,0.21,13.95,0.6104,1
11,22,23,0.16,0.14,8.56,,1
11,23,0,0.2,0.17,0.0,,0
11,23,1,0.2,0.18,0.0,0.1582,1
11,23,2,0.23,0.2,7.49,,1
11,23,3,0.23,0.21,9.07,,1
11,23,4,0.22,0.19,0.0,,0
11,23,5,0.16,0.15,0.0,0.1784,1
11,23,6,0.24,0.21,21.24,,1
11,23,7,0.44,0.42,16.24,,1
11,23,8,0.36,0.29,11.8,,0
11,23,9,0.45,0.35,0.0,,0
11,23,10,0.32,0.24,0.0,,0
11,23,11,0.29,0.22,0.0,0.6153,1
11,23,12,0.32,0.25,0.0,,1
11,23,13,0.3,0.22,0.0,,0
11,23,14,0.27,0.19,0.0,,0
11,23,15,0.29,0.22,0.0,,0
11,23,16,0.26,0.19,0.0,,0
11,23,17,0.25,0.18,5.74,,0
11,23,18,0.38,0.36,13.95,0.5795,1
11,23,19,0.41,0.37,8.9,,1
11,23,20,0.49,0.44,16.14,,1
11,23,21,0.37,0.34,15.7,,0
11,23,22,0.23,0.2,22.4,,0
11,23,23,0.22,0.2,0.0,0.1649,1
11,24,0,0.2,0.17,0.0,,0
11,24,1,0.22,0.2,0.0,0.5972,1
11,24,2,0.17,0.15,0.0,,1
11,24,3,0.23,0.2,0.0,,1
11,24,4,0.2,0.18,0.0,,1
11,24,5,0.21,0.19,0.0,,1
11,24,6,0.19,0.17,18.3,,1
11,24,7,0.43,0.4,10.77,,1
11,24,8,0.42,0.33,15.22,,0
11,24,9,0.37,0.27,0.0,,0
11,24,10,0.26,0.2,0.0,,0
11,24,11,0.32,0.26,0.0,0.7509,1
11,24,12,0.25,0.19,0.0,,1
11,24,13,0.3,0.23,0.0,,0
11,24,14,0.28,0.2,0.0,,0
11,24,15,0.34,0.26,0.0,,0
11,24,16,0.25,0.19,0.0,,0
11,24,17,0.3,0.23,14.32,,0
11,24,18,0.47,0.41,10.36,0.5165,1
11,24,19,0.44,0.4,7.47,,1
11,24,20,0.48,0.42,20.73,,1
11,24,21,0.36,0.33,23.21,,1
11,24,22,0.16,0.15,5.87,,1
11,24,23,0.23,0.21,13.41,,0
11,25,0,0.23,0.21,0.0,,0
